id_1522	40.27	28.91	10.41	52.57	97.54	48.66	60.01	54.77	59.35	63.43
id_1523	51.9	97.47	49.34	44.0	30.67	41.02	58.65	34.07	65.99	95.24
id_1524	76.34	48.66	75.34	44.95	16.65	51.77	28.08	67.21	75.77	47.18
id_1525	29.55	11.22	70.54	60.09	41.94	47.04	25.22	2.62	3.74	6.77
id_1526	11.19	49.43	79.43	7.36	20.26	85.16	94.13	73.67	90.15	4.64
id_1527	94.11	12.11	42.21	56.04	19.4	52.44	26.32	75.77	52.56	83.34
id_1528	30.25	54.66	34.36	21.9	80.72	97.55	74.08	2.75	92.87	24.87
id_1529	51.88	54.21	32.15	20.7	64.29	33.28	33.83	30.92	32.69	91.35
id_1530	88.86	19.23	84.13	81.24	19.93	2.64	78.67	50.6	29.79	16.81
id_1531	28.89	26.32	53.59	92.88	58.76	21.31	0.25	64.32	1.88	34.82
id_1532	90.8	64.59	62.99	37.45	16.75	93.45	92.79	8.71	20.47	87.15
id_1533	81.66	98.86	33.59	33.59	29.67	99.68	55.22	88.58	6.86	73.3
id_1534	66.56	92.84	11.67	71.31	86.74	65.93	63.71	29.71	33.15	55.33
id_1535	97.12	89.91	85.23	41.2	84.32	55.36	14.46	3.89	59.31	38.83
id_1536	86.91	51.17	26.59	83.69	83.96	2.66	43.75	68.06	92.84	59.96
id_1537	59.49	53.3	60.69	5.74	80.28	17.84	32.88	1.27	85.32	70.36
id_1538	84.02	96.18	38.05	28.5	6.88	21.59	25.06	82.77	10.5	40.14
id_1539	95.41	0.25	57.76	83.13	28.4	44.93	3.87	95.91	89.76	15.59
id_1540	89.01	19.66	91.86	94.73	15.95	55.25	75.23	21.29	90.38	57.25
id_1541	24.42	62.26	88.94	30.39	10.76	99.78	81.24	70.65	0.28	68.82
id_1542	14.47	12.66	51.08	40.43	95.83	56.94	89.7	83.49	61.15	15.85
id_1543	13.04	77.41	50.16	51.01	16.01	57.63	30.82	80.17	54.85	56.42
id_1544	99.91	30.48	30.91	38.81	65.78	37.64	66.87	14.42	49.38	55.88
id_1545	86.81	15.72	16.62	74.26	20.73	40.93	57.57	32.8	5.19	95.24
id_1546	38.09	40.6	73.14	66.57	42.12	91.64	48.94	69.18	1.91	64.85
id_1547	21.66	94.24	16.49	19.77	42.1	86.04	55.15	98.5	73.41	0.76
id_1548	13.65	80.84	19.18	50.48	42.04	73.86	49.91	14.07	68.14	23.43
id_1549	94.42	9.7	81.67	68.3	13.34	75.37	13.34	90.81	22.98	46.31
id_1550	4.81	98.53	50.83	21.51	0.67	39.4	74.31	14.77	94.83	31.5
id_1551	91.49	96.26	89.74	9.1	39.11	16.06	76.2	52.5	25.53	70.87
id_1552	24.87	67.17	54.55	5.71	96.47	18.88	31.14	86.03	66.03	59.75
id_1553	67.69	87.45	84.81	18.35	12.26	10.39	98.24	87.26	73.8	14.48
id_1554	18.48	81.81	25.13	1.54	85.76	52.15	31.29	63.23	25.14	73.04
id_1555	37.77	98.24	40.71	48.0	78.65	89.42	62.08	36.63	93.5	6.45
id_1556	16.85	89.06	44.24	68.78	63.0	11.06	82.89	35.78	22.38	70.45
id_1557	8.92	17.4	75.24	63.79	3.93	75.42	79.46	73.42	85.61	16.67
id_1558	90.09	12.31	17.27	74.66	40.65	9.57	70.25	26.85	44.94	53.54
id_1559	97.3	16.1	77.65	76.79	57.08	31.08	60.68	17.59	23.18	12.87
id_1560	53.72	14.36	64.09	89.38	17.32	84.43	25.91	72.34	45.96	78.91
id_1561	62.51	5.75	66.44	59.04	64.3	55.56	80.98	89.81	73.96	31.61
id_1562	54.07	71.18	69.02	6.27	52.6	29.66	67.77	47.75	90.16	96.75
id_1563	61.69	63.31	44.93	58.37	84.34	7.11	88.23	49.5	41.57	91.38
id_1564	4.52	5.69	29.25	13.77	41.93	93.52	10.44	14.93	22.12	1.23
id_1565	64.0	56.11	93.83	9.06	17.97	49.55	95.78	1.31	11.44	51.8
id_1566	84.28	13.54	98.97	62.14	15.25	31.38	94.64	34.97	12.62	64.88
id_1567	12.65	60.88	88.56	28.85	50.74	51.5	92.52	92.52	16.73	27.05
id_1568	47.64	86.88	30.29	36.57	71.01	27.85	87.35	76.26	58.43	96.9
id_1569	76.74	60.26	26.14	56.08	71.66	88.82	64.19	73.33	59.81	3.33
id_1570	3.82	28.63	20.55	44.28	8.37	24.02	12.16	92.5	63.8	29.35
id_1571	14.61	97.56	43.64	81.41	27.31	96.51	97.37	72.49	30.18	50.47
id_1572	80.95	88.51	19.69	48.6	86.94	73.79	61.9	25.9	51.75	77.14
id_1573	63.84	10.89	89.97	92.85	71.67	32.81	68.17	56.2	1.62	41.74
id_1574	82.4	38.55	99.12	78.88	19.74	22.95	35.49	21.32	27.76	67.36
id_1575	12.67	84.27	98.26	52.46	90.35	55.8	63.84	46.1	48.96	58.31
id_1576	95.91	60.9	88.24	58.48	30.88	96.26	14.67	51.91	29.2	27.65
id_1577	15.94	0.87	8.23	45.72	12.84	57.28	96.3	30.55	8.51	35.82
id_1578	91.8	55.46	44.64	80.65	44.91	4.23	94.0	95.9	77.96	79.73
id_1579	11.4	20.97	27.55	0.18	37.58	28.73	51.75	20.75	24.92	29.05
id_1580	74.41	86.06	19.6	77.1	12.38	44.56	42.87	75.46	45.6	70.53
id_1581	24.88	57.47	58.64	77.39	96.01	69.2	24.71	24.96	39.95	79.93
id_1582	69.55	73.17	35.14	4.1	31.47	28.45	92.28	49.59	26.94	46.06
id_1583	87.49	91.05	13.32	28.25	15.94	95.81	74.62	11.48	73.02	58.29
id_1584	29.1	73.17	54.71	6.14	91.41	57.24	44.35	95.18	7.87	72.66
id_1585	65.38	88.4	16.83	81.23	93.38	18.71	19.29	12.88	70.72	71.68
id_1586	28.04	33.77	85.77	64.37	28.0	76.59	38.14	21.13	96.03	57.02
id_1587	18.3	84.85	93.39	73.73	63.32	76.68	87.8	16.24	64.85	23.21
id_1588	19.24	92.08	78.25	70.88	81.24	49.58	43.52	54.93	84.6	1.16
id_1589	54.98	97.97	46.04	87.45	66.8	53.14	90.18	78.72	30.84	97.82
id_1590	38.83	25.68	31.22	12.91	80.61	48.62	60.84	56.27	20.56	6.05
id_1591	56.0	99.92	39.44	66.68	73.8	16.67	70.35	56.55	15.73	73.04
id_1592	80.25	80.53	37.36	47.8	37.74	29.28	79.99	38.1	49.67	15.17
id_1593	63.56	33.39	66.5	3.42	58.33	15.56	89.03	35.79	87.57	9.74
id_1594	41.38	44.45	91.06	71.45	74.43	96.39	12.22	3.54	71.31	89.97
id_1595	32.08	77.48	79.3	10.19	63.21	51.79	21.27	60.5	90.69	70.7
id_1596	72.29	65.13	78.87	63.45	50.54	98.33	82.69	55.39	88.81	21.51
id_1597	6.89	13.2	41.18	35.12	22.9	37.24	26.99	81.24	26.59	21.01
id_1598	42.47	50.65	28.83	47.44	12.86	32.24	90.9	98.23	16.47	33.18
id_1599	80.47	65.06	20.37	68.08	59.6	18.1	4.97	47.77	4.93	86.7
id_1600	58.15	5.73	8.64	13.0	57.66	24.14	75.7	10.08	88.76	39.03
id_1601	63.4	26.0	66.67	59.36	33.93	98.21	16.69	34.99	68.9	12.2
id_1602	81.84	1.28	60.73	26.29	38.23	94.41	29.6	6.09	66.5	15.76
id_1603	78.82	67.12	27.62	64.41	33.89	29.97	8.07	26.31	48.11	25.6
id_1604	71.64	99.99	98.01	23.19	30.75	60.24	14.86	98.78	94.81	28.05
id_1605	82.35	41.2	96.24	84.53	84.61	62.79	27.55	23.4	31.0	20.35
id_1606	33.91	10.13	30.9	30.13	11.64	0.26	10.63	8.07	50.18	66.49
id_1607	3.33	29.69	78.41	87.16	32.22	43.57	61.8	12.07	34.22	9.1
id_1608	47.25	79.12	30.85	60.8	45.68	56.77	90.08	36.97	36.32	23.34
id_1609	79.79	96.04	90.54	37.42	80.26	60.49	87.52	86.33	61.96	2.95
id_1610	39.14	81.56	40.67	50.43	24.8	69.61	86.92	80.36	82.94	38.81
id_1611	56.9	3.07	70.81	15.4	99.39	37.61	29.43	24.66	60.52	29.78
id_1612	75.41	54.73	9.04	57.07	49.49	29.49	25.74	49.31	35.89	35.64
id_1613	47.42	58.15	25.54	87.04	81.96	99.52	62.21	4.56	90.86	1.45
id_1614	28.26	95.41	39.56	26.37	8.06	55.43	22.4	59.27	74.36	37.82
id_1615	61.8	76.48	55.03	44.78	14.41	88.42	79.87	85.46	72.28	4.43
id_1616	83.44	41.4	55.96	1.83	63.54	15.09	61.13	94.77	58.61	73.23
id_1617	81.97	64.74	85.32	83.9	83.37	22.47	54.68	82.95	91.44	26.74
id_1618	87.7	50.64	23.95	91.16	4.01	14.08	7.24	89.71	64.92	45.64
id_1619	74.93	75.34	2.37	91.32	20.47	44.22	61.89	58.56	62.95	88.17
id_1620	18.4	24.16	92.19	88.79	47.16	40.04	35.62	28.48	63.18	43.06
id_1621	97.44	53.42	56.14	19.42	5.15	66.22	15.84	50.11	6.9	38.82
id_1622	26.28	83.77	87.27	10.92	62.66	87.28	76.11	73.3	34.44	60.71
id_1623	73.99	20.62	13.07	70.11	8.58	21.25	25.98	18.12	19.76	9.36
id_1624	2.5	85.84	64.54	45.71	11.34	27.67	95.12	55.59	43.09	95.06
id_1625	4.79	6.19	39.79	53.92	40.27	5.78	90.53	86.29	75.35	28.05
id_1626	1.02	65.12	62.63	44.36	1.31	35.26	44.03	26.59	28.76	19.34
id_1627	33.29	65.04	2.26	70.39	60.07	73.03	99.77	75.93	39.97	32.05
id_1628	47.29	74.69	1.07	48.22	1.57	55.83	30.28	62.81	12.31	48.34
id_1629	27.78	17.32	70.98	31.22	6.6	36.12	11.47	88.76	87.78	90.26
id_1630	82.79	96.26	39.3	45.65	24.32	98.26	56.75	5.42	33.57	91.35
id_1631	79.81	5.06	6.6	72.71	65.43	66.2	37.46	49.45	90.26	68.83
id_1632	63.3	42.12	27.9	61.28	40.47	42.63	26.61	15.87	94.82	38.44
id_1633	53.6	24.33	68.31	18.34	46.71	10.39	12.54	82.77	41.26	3.48
id_1634	36.84	58.96	5.22	40.11	80.53	93.3	80.47	50.45	88.08	4.66
id_1635	37.03	96.85	68.25	65.68	17.22	31.0	78.77	58.84	68.43	90.61
id_1636	29.38	10.36	22.2	37.18	94.88	16.52	69.62	74.08	12.99	29.78
id_1637	82.95	77.04	23.38	32.76	11.01	19.61	74.08	70.5	33.6	45.79
id_1638	98.65	12.41	48.12	18.07	15.56	70.71	0.21	61.78	79.84	53.64
id_1639	29.8	16.45	58.8	87.72	93.23	80.6	62.88	22.84	36.92	51.43
id_1640	59.86	56.1	61.04	45.69	18.94	4.21	57.65	10.4	94.73	65.6
id_1641	71.53	81.68	49.4	24.24	70.0	25.73	0.19	38.32	85.12	36.25
id_1642	21.91	82.55	39.04	97.0	80.89	58.25	78.86	73.76	38.36	13.78
id_1643	4.28	42.15	16.71	54.39	41.13	2.07	2.75	87.92	83.37	63.95
id_1644	98.67	8.17	11.49	39.42	44.76	47.69	46.2	59.42	95.16	84.65
id_1645	83.48	56.89	77.94	34.22	80.41	91.7	44.08	14.27	14.35	70.42
id_1646	2.97	25.9	39.72	26.32	84.57	34.84	33.19	46.41	84.56	82.2
id_1647	43.27	39.69	27.01	98.79	17.83	54.4	11.74	30.35	54.0	29.42
id_1648	92.58	83.4	56.76	29.57	58.04	83.37	14.2	97.72	89.78	88.49
id_1649	96.38	63.92	73.88	71.56	31.47	81.71	13.0	56.96	19.67	91.71
id_1650	99.7	80.75	10.61	57.96	15.76	3.54	70.16	45.3	26.6	1.97
id_1651	45.71	17.96	80.62	23.8	86.1	60.88	77.88	55.13	89.95	31.15
id_1652	67.78	78.17	62.08	99.72	81.81	2.28	30.79	81.78	81.67	75.92
id_1653	33.39	44.35	2.96	29.28	46.16	82.03	90.23	43.6	71.68	50.72
id_1654	80.62	66.7	34.16	65.31	0.1	96.6	98.48	54.07	75.1	30.21
id_1655	41.67	50.31	3.86	89.08	56.54	36.79	24.79	98.46	32.63	48.87
id_1656	1.98	6.14	79.43	19.46	8.88	88.96	5.06	91.59	86.82	43.38
id_1657	75.0	39.91	89.25	90.52	36.96	47.75	68.87	80.69	99.31	47.58
id_1658	18.32	75.09	10.46	95.18	0.68	37.02	23.42	61.96	81.31	76.92
id_1659	69.6	13.21	39.03	56.87	29.04	42.97	33.45	38.14	37.13	97.41
id_1660	59.54	42.26	45.23	48.29	81.11	90.04	99.69	48.96	34.44	58.51
id_1661	98.53	96.45	45.72	86.21	12.09	79.54	53.76	28.83	74.52	50.12
id_1662	98.32	72.29	47.75	23.35	24.7	55.42	43.32	27.69	76.2	85.96
id_1663	47.12	19.01	18.65	18.16	5.08	89.5	0.31	93.23	60.58	38.21
id_1664	98.44	54.77	11.67	84.92	13.9	13.18	96.23	43.52	97.54	60.91
id_1665	64.28	23.46	69.05	69.77	30.71	16.62	98.4	21.7	11.62	95.74
id_1666	52.56	65.33	3.05	84.59	18.82	69.46	61.36	59.25	40.39	0.88
id_1667	36.79	75.41	95.24	8.37	27.63	48.96	52.55	62.74	85.03	39.6
id_1668	25.9	43.86	80.86	96.04	42.67	5.88	65.1	65.64	89.26	87.3
id_1669	24.98	72.59	38.01	18.84	64.54	14.66	60.14	60.35	59.79	45.67
id_1670	46.48	40.77	31.39	65.4	50.25	49.08	8.4	39.39	37.94	47.43
id_1671	1.76	44.41	65.46	6.11	98.63	26.53	27.15	28.48	31.18	65.25
id_1672	26.77	92.39	57.34	80.28	79.44	17.82	80.48	27.23	45.24	12.97
id_1673	48.91	97.15	16.49	97.86	59.12	22.44	72.42	56.52	33.57	40.64
id_1674	55.89	78.37	69.46	14.01	56.07	71.92	79.33	14.48	96.85	18.33
id_1675	25.44	45.89	89.88	96.52	29.76	5.87	27.97	60.52	82.85	7.56
id_1676	61.47	16.41	20.85	76.01	59.87	11.17	95.34	69.82	11.26	81.71
id_1677	38.95	6.63	7.8	59.42	16.33	45.97	83.73	74.06	51.31	80.02
id_1678	42.58	0.41	68.85	94.35	88.28	74.64	97.69	0.66	27.24	18.69
id_1679	38.91	98.21	21.69	58.96	75.62	87.02	60.33	55.46	95.93	81.28
id_1680	26.45	67.4	30.62	20.05	82.39	49.37	96.46	90.63	31.05	50.72
id_1681	74.86	34.29	18.49	79.88	47.41	90.55	71.72	19.03	43.85	69.0
id_1682	73.3	88.32	62.8	24.52	38.21	43.35	59.93	68.85	11.76	32.29
id_1683	8.5	92.77	49.48	49.27	34.42	70.06	92.35	42.41	4.56	77.09
id_1684	82.44	9.71	70.79	39.71	43.7	50.63	40.54	76.71	68.27	86.18
id_1685	8.07	72.46	34.79	93.25	28.76	78.03	65.71	21.73	86.83	14.18
id_1686	92.89	2.6	43.94	70.85	41.51	63.33	50.83	58.41	81.61	26.53
id_1687	57.76	31.95	57.63	22.48	61.93	94.37	79.95	8.49	28.28	19.85
id_1688	3.29	31.53	77.44	44.62	69.34	68.48	31.24	92.19	7.19	74.92
id_1689	58.14	64.26	38.78	11.57	17.89	47.78	13.57	89.34	52.42	80.0
id_1690	94.75	81.99	90.8	97.47	99.54	84.73	75.92	13.74	64.47	0.61
id_1691	39.57	36.65	35.63	0.5	44.48	56.97	7.96	63.6	94.65	91.39
id_1692	58.57	75.01	66.81	24.5	40.72	67.34	25.09	41.49	50.64	86.48
id_1693	91.68	3.09	6.64	59.0	56.02	33.6	28.04	60.52	22.25	40.84
id_1694	41.09	26.17	83.23	97.86	53.7	97.02	63.2	71.33	20.43	67.17
id_1695	15.75	97.37	20.85	19.68	49.89	28.4	19.98	66.86	99.54	93.22
id_1696	15.52	75.5	43.09	27.19	70.59	37.26	32.25	63.88	3.44	47.89
id_1697	15.32	12.39	12.1	70.47	96.22	26.55	32.53	40.61	38.18	4.5
id_1698	16.12	26.96	60.4	44.91	10.66	38.1	42.5	71.71	88.68	48.34
id_1699	25.36	92.18	81.37	94.32	93.62	79.55	70.14	96.82	0.07	46.65
id_1700	94.53	75.48	35.18	62.38	35.74	64.46	47.33	15.7	28.2	36.66
id_1701	50.16	66.12	35.79	41.54	84.42	58.23	90.13	20.67	74.62	81.72
id_1702	96.71	81.64	57.45	56.85	46.49	48.25	64.36	60.92	36.78	98.12
id_1703	37.31	58.2	3.05	77.76	86.98	52.05	33.27	32.28	47.9	87.44
id_1704	61.66	64.23	40.85	50.05	17.45	67.68	35.85	69.22	38.57	35.09
id_1705	11.76	82.68	70.11	41.13	46.48	70.44	11.99	2.43	94.93	3.49
id_1706	3.79	59.51	13.05	65.6	23.42	99.72	70.76	13.65	22.19	47.46
id_1707	86.18	97.29	91.91	44.68	35.37	95.5	2.32	8.35	77.77	56.24
id_1708	31.29	16.31	70.55	43.75	30.38	93.74	23.22	91.57	97.44	51.8
id_1709	71.33	35.46	75.18	3.02	60.76	82.69	78.77	28.56	49.9	14.66
id_1710	68.47	72.82	22.96	27.64	23.31	37.97	49.92	5.53	41.81	46.68
id_1711	15.48	65.96	76.06	35.27	18.42	37.59	63.04	7.03	91.15	66.57
id_1712	70.87	34.95	78.78	7.09	36.84	45.99	44.46	96.14	36.26	1.98
id_1713	13.82	56.19	87.77	10.14	94.23	24.69	87.91	18.24	95.31	67.26
id_1714	47.7	34.44	86.59	11.48	75.11	73.47	91.36	1.18	10.83	31.29
id_1715	15.53	39.28	83.1	16.91	42.74	99.11	91.03	23.59	36.95	58.83
id_1716	89.74	73.09	73.71	56.6	34.62	86.45	37.0	45.57	80.9	81.8
id_1717	67.8	18.06	27.71	20.34	82.3	55.18	19.91	21.97	98.44	87.45
id_1718	9.55	46.9	93.33	28.84	92.5	61.36	71.3	18.97	50.14	73.67
id_1719	50.79	44.76	40.01	3.5	27.62	95.3	54.17	42.14	59.5	57.45
id_1720	66.48	58.75	81.57	88.61	69.23	0.57	54.13	1.64	7.33	64.05
id_1721	68.94	52.33	62.45	83.65	72.59	1.46	63.47	94.94	18.41	29.0
id_1722	20.71	44.33	30.76	6.23	99.2	9.17	90.27	42.25	89.27	28.66
id_1723	36.84	12.44	20.24	44.5	44.89	58.17	97.93	50.54	38.81	41.6
id_1724	87.09	76.06	57.47	72.69	27.03	10.49	49.79	13.97	42.49	10.09
id_1725	17.87	34.47	31.78	35.31	83.01	43.25	99.8	68.66	64.27	83.01
id_1726	26.04	45.95	32.13	33.33	26.08	45.57	43.73	4.7	99.71	11.93
id_1727	89.67	3.93	55.62	48.62	46.3	94.55	25.14	93.85	25.19	1.76
id_1728	80.07	35.36	54.78	94.14	35.34	81.09	16.85	43.83	79.07	36.07
id_1729	41.58	43.6	14.69	90.16	57.17	34.05	44.75	50.31	85.95	9.77
id_1730	83.49	79.95	48.58	3.46	39.0	48.89	72.78	30.94	88.54	69.64
id_1731	94.12	7.0	2.07	3.32	78.79	25.92	94.6	18.0	36.76	48.84
id_1732	75.28	47.72	57.16	74.59	15.41	12.66	37.42	8.43	63.14	45.5
id_1733	59.27	68.95	7.76	0.47	9.28	11.7	55.46	52.23	86.79	59.17
id_1734	82.22	5.92	21.6	61.91	93.45	91.79	84.27	92.32	81.3	98.6
id_1735	31.45	81.71	47.7	32.15	72.6	87.88	65.95	10.48	40.43	19.14
id_1736	8.65	44.71	48.85	74.12	31.69	53.18	19.62	19.01	81.66	44.42
id_1737	85.93	16.66	78.48	95.3	65.13	72.57	73.85	72.26	54.04	18.38
id_1738	63.36	75.67	85.69	91.57	88.34	75.53	48.5	57.4	93.16	64.35
id_1739	99.87	77.25	34.35	3.52	42.42	81.19	25.2	36.33	58.77	99.06
id_1740	62.49	92.79	94.0	72.55	21.74	65.8	46.09	26.44	71.38	32.91
id_1741	35.87	9.38	69.67	64.82	62.91	87.28	69.49	2.35	54.98	23.53
id_1742	11.7	2.49	37.17	29.05	33.27	11.98	34.9	35.24	21.04	14.05
id_1743	54.83	78.48	93.42	92.2	85.27	53.97	82.84	79.09	52.0	29.55
id_1744	67.88	3.87	86.36	24.1	34.59	65.6	91.57	94.23	38.64	1.32
id_1745	59.58	41.34	69.23	27.53	85.77	39.74	89.79	54.86	46.17	18.47
id_1746	28.18	15.59	40.5	97.4	92.26	96.74	65.56	27.57	54.8	31.04
id_1747	94.78	29.63	77.11	45.08	52.14	71.18	88.47	21.39	24.95	49.0
id_1748	50.45	24.14	91.04	79.11	84.22	27.2	17.21	25.78	90.39	8.66
id_1749	43.23	47.36	84.04	38.01	10.96	16.81	92.31	10.22	4.35	30.91
id_1750	77.07	52.22	91.71	22.37	40.86	83.39	71.72	51.25	62.96	21.01
id_1751	0.68	35.39	69.08	39.3	89.66	80.11	38.94	4.02	19.2	92.76
id_1752	10.84	32.4	97.11	87.27	1.57	14.52	72.15	7.72	99.77	80.17
id_1753	98.36	12.56	36.44	45.38	5.4	88.55	41.98	47.44	66.45	12.66
id_1754	86.95	64.74	74.25	71.3	63.4	92.89	57.73	83.22	14.32	61.3
id_1755	36.69	67.89	65.66	11.91	45.35	48.17	87.12	81.87	64.18	38.21
id_1756	71.27	34.88	48.05	97.12	46.89	75.68	49.26	6.78	32.69	58.39
id_1757	55.09	73.01	33.57	28.46	2.0	55.47	29.25	60.91	33.18	25.14
id_1758	42.59	64.83	5.26	1.9	28.16	53.15	76.97	95.46	76.51	27.72
id_1759	79.3	93.45	79.98	63.16	60.53	76.47	95.41	76.11	23.39	21.68
id_1760	87.04	98.34	82.89	52.44	18.05	41.88	9.0	93.93	22.26	22.29
id_1761	5.16	50.29	11.07	60.22	76.63	1.76	95.28	91.55	82.97	69.43
id_1762	3.46	15.14	67.06	41.03	34.61	19.12	85.64	99.06	24.64	27.49
id_1763	51.93	42.18	60.84	37.59	51.62	26.59	95.4	10.82	17.35	41.59
id_1764	6.96	39.49	59.91	20.74	53.45	28.63	36.03	99.92	48.5	18.29
id_1765	19.47	2.84	92.46	32.1	74.5	19.61	88.21	28.6	46.71	40.48
id_1766	55.43	7.43	57.75	16.18	43.22	21.8	27.2	45.41	72.59	92.61
id_1767	71.89	14.81	88.68	71.86	82.57	89.14	56.02	91.1	69.56	29.79
id_1768	17.44	70.68	8.77	78.37	16.22	79.1	46.44	66.82	55.1	99.83
id_1769	87.21	37.16	27.78	63.41	16.79	0.22	67.82	7.08	76.2	17.86
id_1770	83.95	61.24	68.52	90.79	51.26	57.8	84.83	60.94	12.09	35.73
id_1771	70.51	60.98	64.99	94.16	46.98	6.0	54.93	43.13	92.76	1.58
id_1772	15.3	99.7	76.68	22.13	0.39	95.04	79.84	12.92	66.56	46.4
id_1773	59.13	97.78	60.1	23.97	25.36	86.66	44.85	33.41	55.71	36.46
id_1774	44.42	51.46	35.56	64.01	32.13	67.9	78.83	15.51	0.8	63.03
id_1775	41.69	47.93	59.94	48.45	92.26	34.47	43.81	62.3	31.38	91.26
id_1776	88.61	66.23	94.03	21.28	67.77	11.06	45.92	22.15	17.81	40.23
id_1777	31.08	0.29	63.99	83.77	29.3	0.1	0.25	72.34	0.01	10.27
id_1778	94.52	56.98	24.85	16.83	68.41	99.14	39.9	22.72	10.17	33.48
id_1779	84.55	56.92	55.41	94.76	75.12	25.73	42.61	12.83	25.83	40.8
id_1780	33.13	26.72	48.33	6.14	40.65	34.27	5.43	59.34	52.05	66.12
id_1781	17.31	63.39	15.01	93.59	64.71	26.0	66.32	79.27	28.42	15.81
id_1782	38.56	53.0	55.81	98.68	89.1	89.83	86.31	99.12	84.19	80.54
id_1783	96.08	95.91	96.38	61.73	93.68	13.92	84.17	39.79	70.93	60.41
id_1784	43.45	64.83	64.71	84.93	1.06	1.62	32.96	1.29	79.14	77.46
id_1785	12.56	40.07	92.88	99.01	11.6	76.25	95.96	98.27	98.42	53.19
id_1786	12.37	86.09	36.57	1.4	62.71	84.06	84.5	5.69	77.91	71.03
id_1787	26.04	88.66	92.98	4.31	45.98	87.87	1.33	16.09	82.4	46.61
id_1788	89.89	35.55	49.19	40.56	75.57	56.07	27.98	53.82	20.29	54.23
id_1789	24.22	14.01	24.81	43.63	30.26	95.51	2.53	5.66	65.56	82.58
id_1790	90.04	9.63	75.14	47.43	21.21	12.4	12.06	13.95	63.99	95.23
id_1791	22.2	99.18	54.62	34.17	68.58	50.07	25.7	55.48	82.31	76.52
id_1792	50.07	1.62	90.25	19.51	75.55	12.48	39.23	97.09	20.66	2.85
id_1793	56.22	95.95	41.48	65.66	57.84	61.9	79.58	76.48	21.39	68.02
id_1794	18.9	77.53	17.45	42.21	76.44	10.35	24.62	64.39	5.44	42.77
id_1795	99.33	95.35	16.95	81.52	31.66	78.73	18.96	85.35	78.87	80.12
id_1796	73.81	60.4	59.4	65.85	44.88	2.31	0.99	99.17	21.26	95.74
id_1797	19.93	6.01	59.92	98.13	53.61	34.52	68.19	89.34	34.26	47.32
id_1798	23.2	42.54	36.44	75.59	51.65	43.05	50.66	94.33	9.26	70.95
id_1799	53.79	69.3	99.09	40.49	38.55	19.05	84.09	94.27	67.34	12.1
id_1800	69.14	0.03	0.38	79.07	23.24	93.95	86.66	26.22	32.17	15.09
id_1801	3.84	52.62	24.79	51.06	82.84	29.9	66.08	56.53	77.76	52.45
id_1802	83.72	30.35	64.77	18.3	1.38	69.14	86.15	8.26	41.95	51.01
id_1803	66.1	41.48	5.48	99.71	75.99	18.73	90.59	29.7	15.96	82.54
id_1804	57.87	28.35	25.24	26.46	43.42	67.15	96.6	70.29	63.89	44.15
id_1805	81.77	30.5	62.06	64.77	12.37	82.31	84.67	88.23	65.59	88.18
id_1806	29.12	48.98	2.49	40.72	34.39	14.19	89.31	90.91	12.14	32.32
id_1807	87.44	85.62	3.55	66.56	95.27	52.86	70.96	86.52	33.26	50.75
id_1808	78.69	36.63	14.82	38.0	39.83	1.69	14.81	69.7	45.28	21.52
id_1809	35.6	8.01	0.52	5.42	63.54	75.38	40.24	67.82	68.01	58.2
id_1810	83.03	9.33	64.99	86.31	39.18	1.42	29.75	86.87	29.7	4.53
id_1811	55.96	67.86	92.24	16.83	83.06	55.24	95.25	16.18	49.96	70.91
id_1812	4.19	88.55	63.38	26.07	65.55	96.24	3.06	34.87	76.1	38.01
id_1813	98.41	22.96	92.22	94.65	32.75	39.26	88.02	3.68	91.76	81.18
id_1814	87.38	22.6	69.8	22.4	21.61	15.59	19.25	25.63	65.47	24.68
id_1815	7.02	14.84	80.25	71.97	6.66	24.8	26.94	75.29	23.0	84.32
id_1816	5.0	64.24	58.2	55.7	99.43	27.13	49.92	27.9	97.99	49.47
id_1817	17.96	38.02	8.11	20.6	34.91	92.43	21.31	66.1	4.18	99.81
id_1818	12.88	36.09	6.94	81.44	51.02	25.65	26.16	18.62	3.61	89.83
id_1819	71.84	11.03	94.31	1.47	29.45	93.85	11.54	72.63	22.51	3.59
id_1820	42.91	35.66	46.8	69.64	67.32	86.68	23.15	32.17	79.84	87.12
id_1821	3.83	25.72	65.82	71.38	18.69	38.36	29.95	0.98	62.75	43.9
id_1822	65.91	23.73	8.48	77.5	31.99	48.07	30.99	71.76	91.75	64.84
id_1823	91.06	31.77	27.28	30.76	28.61	61.93	62.41	86.95	23.94	5.38
id_1824	1.53	96.48	22.4	13.5	15.34	96.2	93.33	40.36	74.28	14.54
id_1825	93.13	68.56	36.28	12.17	84.98	82.71	1.52	72.05	67.3	88.69
id_1826	94.9	92.74	4.07	89.46	56.8	4.68	87.11	10.1	65.44	45.53
id_1827	22.93	50.46	6.98	30.91	84.27	57.11	56.32	94.75	74.43	93.65
id_1828	6.1	68.06	29.53	34.19	97.91	63.79	74.15	68.74	95.92	26.18
id_1829	43.56	64.13	5.15	44.81	81.06	36.05	58.9	29.98	46.37	59.55
id_1830	12.01	79.95	74.73	61.53	40.27	49.35	21.35	71.61	6.42	53.54
id_1831	71.28	12.69	31.96	28.99	95.53	33.9	58.79	17.31	95.61	68.11
id_1832	49.34	17.09	22.3	21.85	14.31	61.48	3.06	71.54	18.55	36.56
